flow_type,partner,product,reporter,Trade,Y_2013_IHS,Y_2014_IHS,Y_2015_IHS,Y_2016_IHS,Y_2017_IHS,Y_2018_IHS,Y_2019_IHS,YTD,YTD_2019,YTD_2020,updated_date
VALUE,Russia,Long Products,United States (For Domestic Consumption),IMP,20674044,67410516,24406089,62331356,31152861,14751996,8431186,Feb,248566,18839,06APR2020
VALUE,Russia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,178653884,253346323,169830819,56633159,161986010,263097638,218461932,Feb,63505334,16981921,06APR2020
VALUE,Russia,Semi-Finished Products,United States (For Domestic Consumption),IMP,713461462,1514236648,608464145,540346877,906226915,990558441,337909169,Feb,72961709,60381252,06APR2020
VALUE,Russia,Stainless Products,United States (For Domestic Consumption),IMP,2106857,0,10831,124341,592590,2260698,1747512,Feb,1747512,0,06APR2020
VALUE,Saudi Arabia,All Steel Mill Products,United States (For Domestic Consumption),IMP,107721129,87259938,107819279,11257696,77817411,91066750,101804280,Feb,34362074,4276847,06APR2020
VALUE,Saudi Arabia,Flat Products,United States (For Domestic Consumption),IMP,0,15606448,38875204,0,2124876,4004392,4527509,Feb,400738,1403483,06APR2020
VALUE,Saudi Arabia,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0,21949,Feb,0,0,06APR2020
VALUE,Saudi Arabia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,104674780,69682064,67087517,9878878,73826415,84798587,94077190,Feb,33562184,2557642,06APR2020
VALUE,Saudi Arabia,Stainless Products,United States (For Domestic Consumption),IMP,3046349,1971426,1856558,1378818,1866120,2263771,3177632,Feb,399152,315722,06APR2020
VALUE,Sweden,All Steel Mill Products,United States (For Domestic Consumption),IMP,537543303,638131638,482642407,431663414,492853384,522174213,384039923,Feb,64152545,49195127,06APR2020
VALUE,Sweden,Flat Products,United States (For Domestic Consumption),IMP,188296028,219427829,201044960,213424800,198063773,178005569,145595679,Feb,21204250,10825268,06APR2020
VALUE,Sweden,Long Products,United States (For Domestic Consumption),IMP,55675946,75466045,70027891,56876899,68625617,89367797,46948461,Feb,9469883,3304178,06APR2020
VALUE,Sweden,Pipe and Tube Products,United States (For Domestic Consumption),IMP,19787378,18728184,13306861,9977124,11873619,12661176,4046641,Feb,861681,565075,06APR2020
VALUE,Sweden,Semi-Finished Products,United States (For Domestic Consumption),IMP,460542,995356,492304,376660,2795213,1211616,258277,Feb,84934,59032,06APR2020
VALUE,Sweden,Stainless Products,United States (For Domestic Consumption),IMP,273323409,323514224,197770391,151007931,211495162,240928055,187190865,Feb,32531797,34441574,06APR2020
VALUE,Slovenia,All Steel Mill Products,United States (For Domestic Consumption),IMP,48997899,61556848,60925686,51905608,70175952,70592621,68742056,Feb,11837511,11941180,06APR2020
VALUE,Slovenia,Flat Products,United States (For Domestic Consumption),IMP,3694631,5314448,6890964,5858323,12537330,15236850,10658426,Feb,1120705,829417,06APR2020
VALUE,Slovenia,Long Products,United States (For Domestic Consumption),IMP,20874752,25352236,25197329,20517177,22862403,23289219,26676999,Feb,5197377,3870292,06APR2020
VALUE,Slovenia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,20556,10097,87843,112868,304698,Feb,21469,64988,06APR2020
VALUE,Slovenia,Semi-Finished Products,United States (For Domestic Consumption),IMP,1274361,1137241,683671,432709,284324,112254,46575,Feb,0,43709,06APR2020
VALUE,Slovenia,Stainless Products,United States (For Domestic Consumption),IMP,23154155,29752923,28133166,25087302,34404052,31841430,31055358,Feb,5497960,7132774,06APR2020
VALUE,Slovakia,All Steel Mill Products,United States (For Domestic Consumption),IMP,13920519,54780213,9453352,8859354,37833416,31528904,17979683,Feb,3040402,2293072,06APR2020
VALUE,Slovakia,Flat Products,United States (For Domestic Consumption),IMP,11234,27624,162154,1470485,2278595,2238832,1638429,Feb,72384,84232,06APR2020
VALUE,Slovakia,Long Products,United States (For Domestic Consumption),IMP,451767,1204437,2084483,2800107,4831139,4340313,5343327,Feb,966908,947038,06APR2020
VALUE,Slovakia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,13362424,11728410,7031113,4396515,8782821,11030527,10935835,Feb,1976630,1261802,06APR2020
VALUE,Slovakia,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,41712633,0,0,21722905,13919232,48960,Feb,24480,0,06APR2020
VALUE,Slovakia,Stainless Products,United States (For Domestic Consumption),IMP,95094,107109,175602,192247,217956,0,13132,Feb,0,0,06APR2020
VALUE,Thailand,All Steel Mill Products,United States (For Domestic Consumption),IMP,123313829,95821188,106014316,93590463,355026539,292578565,250950476,Feb,59518382,21642416,06APR2020
VALUE,Thailand,Flat Products,United States (For Domestic Consumption),IMP,1839445,117397,10421,36272955,143807990,96415672,52706295,Feb,10891597,2028858,06APR2020
VALUE,Thailand,Long Products,United States (For Domestic Consumption),IMP,4654578,5648691,4787345,1023106,1023493,6099368,7307239,Feb,1837981,577514,06APR2020
VALUE,Thailand,Pipe and Tube Products,United States (For Domestic Consumption),IMP,83679234,75583367,90819254,42832019,154954230,179472182,173088206,Feb,43591514,16128446,06APR2020
VALUE,Thailand,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,1061469,0,70830,57950,35580,0,Feb,0,0,06APR2020
VALUE,Thailand,Stainless Products,United States (For Domestic Consumption),IMP,33140572,13410264,10397296,13391553,55182876,10555763,17848736,Feb,3197290,2907598,06APR2020
VALUE,Turkey,All Steel Mill Products,United States (For Domestic Consumption),IMP,754895988,1436179530,1475533998,1078496980,1194327987,773854805,212416772,Feb,81581672,50862556,06APR2020
VALUE,Turkey,Flat Products,United States (For Domestic Consumption),IMP,36475314,292914553,232512240,249215179,503741279,304248499,28866524,Feb,8935802,860465,06APR2020
VALUE,Turkey,Long Products,United States (For Domestic Consumption),IMP,446925805,722524930,856922069,585895050,485113215,235055742,70413584,Feb,13862658,42669673,06APR2020
VALUE,Turkey,Pipe and Tube Products,United States (For Domestic Consumption),IMP,269443968,342101849,349861906,195527656,183108254,228304352,108004151,Feb,57247916,7279917,06APR2020
VALUE,Turkey,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,0,0,76779,0,9052,Feb,0,0,06APR2020
VALUE,Turkey,Stainless Products,United States (For Domestic Consumption),IMP,2050901,78638198,36237783,47859095,22288460,6246212,5123461,Feb,1535296,52501,06APR2020
VALUE,Taiwan,All Steel Mill Products,United States (For Domestic Consumption),IMP,983610073,1390718507,1255804223,950241921,1263557687,1172311749,885077283,Feb,178588656,94008969,06APR2020
VALUE,Taiwan,Flat Products,United States (For Domestic Consumption),IMP,429713804,688498332,656581463,463458449,624246448,418769990,270190375,Feb,46054411,40111570,06APR2020
VALUE,Taiwan,Long Products,United States (For Domestic Consumption),IMP,52808295,85575052,100895754,113354996,70066366,92320964,56503884,Feb,11996040,4317796,06APR2020
VALUE,Taiwan,Pipe and Tube Products,United States (For Domestic Consumption),IMP,127505113,162185019,144342361,82375380,200229755,287051537,274084730,Feb,68952637,8738869,06APR2020
VALUE,Taiwan,Semi-Finished Products,United States (For Domestic Consumption),IMP,159224,135463,347694,351127,199174,213515,22764,Feb,0,9340,06APR2020
VALUE,Taiwan,Stainless Products,United States (For Domestic Consumption),IMP,373423637,454324641,353636951,290701969,368815944,373955743,284275530,Feb,51585568,40831394,06APR2020
VALUE,Ukraine,All Steel Mill Products,United States (For Domestic Consumption),IMP,172990087,156480024,146670511,100378080,171209152,192286464,223193227,Feb,43784706,9932985,06APR2020
VALUE,Ukraine,Flat Products,United States (For Domestic Consumption),IMP,44313,5000782,8885823,5745701,36669383,32984502,31582464,Feb,13858931,0,06APR2020
VALUE,Ukraine,Long Products,United States (For Domestic Consumption),IMP,15847773,29762257,52234964,65424983,56872514,20154251,8200018,Feb,3374027,350589,06APR2020
VALUE,Ukraine,Pipe and Tube Products,United States (For Domestic Consumption),IMP,135232500,95065851,57869316,19527371,58692647,117147207,149912031,Feb,22100486,3727379,06APR2020
VALUE,Ukraine,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,4317668,0,0,0,241460,Feb,0,0,06APR2020
VALUE,Ukraine,Stainless Products,United States (For Domestic Consumption),IMP,21865501,26651134,23362740,9680025,18974608,22000504,33257254,Feb,4451262,5855017,06APR2020
VALUE,Venezuela,All Steel Mill Products,United States (For Domestic Consumption),IMP,19821,13571,11764459,4225067,1501671,12156574,3684842,Feb,3684842,0,06APR2020
VALUE,Venezuela,Flat Products,United States (For Domestic Consumption),IMP,0,0,11764459,4225067,0,16036,0,Feb,0,0,06APR2020
VALUE,Venezuela,Long Products,United States (For Domestic Consumption),IMP,19821,4460,0,0,1501671,12140538,3684842,Feb,3684842,0,06APR2020
VALUE,Venezuela,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,9111,0,0,0,0,0,Feb,0,0,06APR2020
VALUE,Vietnam,All Steel Mill Products,United States (For Domestic Consumption),IMP,235040243,138468283,175694692,496246085,520358161,844372324,492302405,Feb,111697337,41440424,06APR2020
VALUE,Vietnam,Flat Products,United States (For Domestic Consumption),IMP,478438,2853293,44849717,378126564,304578609,620297212,273284089,Feb,77338330,16430946,06APR2020
VALUE,Vietnam,Long Products,United States (For Domestic Consumption),IMP,11109081,17034238,18993733,23572225,55845697,46567200,39695805,Feb,13029311,3914795,06APR2020
VALUE,Vietnam,Pipe and Tube Products,United States (For Domestic Consumption),IMP,198232789,88346987,82519429,46824450,87853963,117211896,117187194,Feb,9360899,12980476,06APR2020
VALUE,Vietnam,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,49791,0,0,0,0,Feb,0,0,06APR2020
VALUE,Vietnam,Stainless Products,United States (For Domestic Consumption),IMP,25219935,30233765,29282022,47722846,72079892,60296016,62135317,Feb,11968797,8114207,06APR2020
VALUE,World,All Steel Mill Products,United States (For Domestic Consumption),IMP,28944035823,37949708769,30369956866,22322068657,29336302454,29415249455,23673005418,Feb,4901056342,3468116530,06APR2020
VALUE,World,Flat Products,United States (For Domestic Consumption),IMP,7955359289,12324236721,10479171788,8460861335,9835140480,9933881878,7633400846,Feb,1437981018,1136835420,06APR2020
VALUE,World,Long Products,United States (For Domestic Consumption),IMP,5172544814,6240478617,5642143417,4556872339,4883189934,4484242559,3755318448,Feb,726839714,524174220,06APR2020
VALUE,World,Pipe and Tube Products,United States (For Domestic Consumption),IMP,8746368370,9802008914,7556476103,4001705544,7427686995,7412076228,6142083846,Feb,1433938305,650068850,06APR2020
VALUE,World,Semi-Finished Products,United States (For Domestic Consumption),IMP,3403750530,5217089651,2838607354,2229787319,3425192972,4143644484,3316431345,Feb,837510728,698233615,06APR2020
VALUE,World,Stainless Products,United States (For Domestic Consumption),IMP,3666012820,4365894866,3853558204,3072842120,3765092073,3441404306,2825770933,Feb,464786577,458804425,06APR2020
VALUE,South Africa,All Steel Mill Products,United States (For Domestic Consumption),IMP,93270164,168934353,140449254,153281814,278664694,186935079,185881152,Feb,66037960,18051885,06APR2020
VALUE,South Africa,Flat Products,United States (For Domestic Consumption),IMP,9899407,41346785,47125342,91081328,163019374,94941674,85252753,Feb,35933216,8703686,06APR2020
VALUE,South Africa,Long Products,United States (For Domestic Consumption),IMP,1723578,1104465,19920223,9039164,16034396,13056014,30581855,Feb,10679750,197713,06APR2020
VALUE,South Africa,Pipe and Tube Products,United States (For Domestic Consumption),IMP,29237543,58489685,30099805,15129396,58893128,56180636,47519513,Feb,14261084,3546788,06APR2020
VALUE,South Africa,Stainless Products,United States (For Domestic Consumption),IMP,52409636,67993418,43303884,38031926,40717796,22756755,22527031,Feb,5163910,5603698,06APR2020
